,thscode,ths_stock_mv_to_fanv_fund,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Mean
77,270008.OF,86.804331618902,89.416251137042,69.484410742638,93.834172663967,94.562653015623,91.817536515429,94.418483866958,93.276413294233,94.256007986228,94.182987510035,90.57153041929,90.088943621582,90.679802755106,89.16769402821,93.412333470389,94.240098306594,93.749807738399,94.613362537793,94.598963039327,94.692036232768,94.670548902284,94.778528095617,94.785010284143,91.83051772967637
78,270021.OF,80.808919282185,80.282532434802,83.042566834639,88.570802658307,90.726448403581,68.298276410579,70.399813348892,91.715564173406,90.714182395587,80.077395814375,92.297609104076,88.557727222614,91.758366298024,85.762534694863,82.020147430941,92.796179708686,93.751542061017,94.103138959536,93.908730247811,90.056012558257,94.858935830312,85.710326692298,92.15462117827,87.05966842361121
79,270022.OF,75.959177827992,78.191655116204,52.551067741832,78.409033461547,79.004375899587,79.507510096055,79.998514951515,79.962188755156,79.976214222141,79.854686314739,79.717323150658,79.88285830458,79.91869000746,78.725139453552,79.961133508642,79.540663167268,79.559036959159,79.823839724656,79.979034957628,79.97093947487,80.206153082571,80.028813813031,80.023700976111,78.29355438986758
80,270025.OF,83.200460964551,73.03956980699,81.419029696182,84.073056013321,91.312315367726,92.029311939911,94.651783669578,93.059653572901,91.596143763907,94.762594909496,90.30187250777,90.26367456589,86.290788751195,86.470204078027,91.635044610233,94.049531643612,91.667216390515,94.277247992996,94.644004705972,94.63907640122,94.62450340483,94.75677499867,94.830948846434,90.330209069649
81,270028.OF,93.175794202823,84.795219673332,83.272680979451,81.350181603684,86.073442701049,88.717618615181,92.787262225613,92.184260666,86.14997832901,93.165494394015,91.586679725991,92.596289893777,94.222168033633,91.654597237143,92.259986399335,87.854809699192,93.117369404576,88.931621884534,80.434647963416,93.320088972758,93.823916642959,92.718735282966,92.807806355115,89.86959351676316
82,270041.OF,83.850696240311,82.493598141525,78.679969213364,68.995845385482,91.180882618228,88.819724071289,86.624341984246,90.302873158545,76.301641926222,82.553522583292,87.256628330585,91.875042147302,82.246475763478,83.910051060983,66.098261646519,81.983877292584,74.339644258897,91.741687157912,72.876315255614,79.270812735469,85.941161180162,79.846108001332,80.770704363074,82.0852115007137
83,270050.OF,92.090648463236,85.654608306812,89.720750496651,89.558472030895,92.562015917745,88.23524243938,93.154404114104,94.700295421217,92.581975257355,93.158203001218,92.431930794577,94.447342896865,94.128915198007,94.661509081295,91.475048297539,93.190645814479,89.094699799133,92.365836334802,88.358962698162,92.339548441836,87.334763853064,85.685680300278,85.41790470074,90.97171320258218
84,288002.OF,87.179553023501,88.104580690649,90.296357042341,83.181680530041,86.741212027708,81.688207318796,88.110481713197,87.019801211269,83.115819696462,92.613653377253,88.783481076947,89.951481147731,90.892006789839,91.259159320574,88.202696987248,88.627793706339,88.911880506173,90.350737925783,82.315760557758,92.375405774235,88.208080216874,90.73337379713,91.345109104018,88.2612310235594
85,290002.OF,58.984846304573,61.909832072226,42.438932802634,53.999911327553,89.157448929189,84.024619612743,76.12850565627,94.531724699995,68.512895298278,82.357467728044,71.497305993909,87.063923991757,63.082075181194,89.279350843499,94.428605357199,86.698841716388,89.495840190231,91.699029524395,87.992155559622,79.401264804616,81.664320192372,84.265051627649,90.620368721957,78.6623616580997
86,290005.OF,79.361187395817,70.31840942645,60.463201785288,49.34536093487,65.589320266496,63.322811304519,72.813045849183,79.090620250466,76.704064802181,78.990089982042,79.745720355526,79.938225119235,77.778107002513,78.452683257774,77.388073746613,78.235218928703,71.401030313209,75.294722728606,67.142364484298,68.219420605423,78.993666769438,68.839059908864,54.872621576165,71.83908812146433
87,290011.OF,71.470404872807,70.718588178511,77.452253277169,61.448562456582,69.876842660599,73.8087707143,93.641061084506,94.860247631924,93.713520859692,92.685752892235,94.481251369054,94.451247963213,94.729307928941,94.413742937954,94.014281379053,94.474782296731,94.642097375193,94.343259081143,94.480139298578,94.329675500766,94.347907900459,94.559139507882,94.439552660453,88.14706042729327
88,290012.OF,93.627877115953,92.712617971439,93.929954576044,93.651315169445,91.48932250114,94.483410739899,93.307538123558,94.461755099148,92.461257511098,94.629430457486,93.00626337299,93.47313704185,94.084828723231,90.331204048272,91.912017416123,94.354436312087,92.614771447884,93.010997806634,91.958293232106,92.05575474249,94.662825821712,93.810456455403,93.269528911544,93.18691280858852
89,320003.OF,81.885350960755,82.225655257045,83.0911662583,78.328751511238,81.843184630982,74.052483763019,83.75264439416,87.456348345841,88.74731370986,87.104517536811,87.281748176494,91.040665137277,91.742471253248,91.599528207547,93.587120248521,92.665200955496,69.963850232528,70.536071967929,76.112877653388,76.870420420064,75.336552098976,77.929133921423,79.335433946716,82.71689089511383
90,320005.OF,86.600998847596,91.840902744644,94.469151677161,81.09596087947,88.055898719666,78.304555090245,81.903022639692,86.53851497986,92.637636636929,88.347918522076,90.581085342019,90.597157316377,93.559867917311,87.955144286822,91.737801441719,92.664004784017,91.229093057453,88.498307960372,83.412048725759,83.505197535017,89.161305526327,84.872245913447,82.784148069967,87.84138993973676
91,320006.OF,76.995923119585,74.838574020946,79.420436287351,60.355630893901,57.525188607481,49.856854783771,50.387423421174,63.450294019552,58.421370073855,47.838730798724,70.778872026693,79.230607370068,70.48056230511,71.573888875676,76.188755325626,79.530221047433,70.727126239616,73.873032248356,76.159421761869,77.607250733855,78.787277200935,65.015879209404,78.763689737808,69.0350873960343
92,320011.OF,63.679492202215,61.610061240134,61.097704060242,64.796251980016,70.026119941675,60.940528700941,69.209471209478,73.238633971369,80.243652770911,79.862049382632,84.092547332144,85.871120694351,87.11872741097,87.152460371792,87.803669484232,92.050339271609,84.641286298802,81.592724123379,73.048234822231,84.802529694073,81.214701878838,90.210012361852,84.50076391999,77.77404709234244
93,320012.OF,80.779531260451,70.192647085279,68.359626257598,60.507111161368,76.161739557108,74.905191065932,74.132298860303,80.383607405773,74.254572769815,84.983265525735,79.364272086286,92.648695664174,75.206911033236,92.515841718718,87.22229987622,87.17767892613,82.02082668021,79.948534939885,86.747940636353,90.770119059266,91.357194632121,83.986880267082,85.643423584732,80.83783521972936
94,320015.OF,63.920672833563,61.672454184965,60.675068918208,60.614309470894,70.887681586326,61.475495276125,69.236347274161,70.793072637009,78.023941973972,76.240545392341,90.466594421993,89.132941973201,85.302217017855,90.694547135981,87.422389721576,91.604698228427,85.677633108595,81.34861784814,73.940179729703,86.993613595877,86.661815668482,88.467786678288,83.300513073337,78.02404946734865
95,340001.OF,14.538006851218,16.300334508843,17.204044592022,13.984389773776,22.927866147764,23.483276351921,25.709005518089,25.646175241883,27.096153404203,24.886248286275,27.038812471827,24.197670311066,28.542544303795,24.801072127529,26.45171790298,28.210872093141,27.502018773624,24.563320511086,25.361966747125,25.694803642458,26.672328550766,25.300197378287,25.552094147051,23.985431288553436
96,340007.OF,91.68506819231,84.854121679027,83.790469698569,76.122327586907,93.936385672979,89.894074203392,92.902862528227,93.023203567184,93.649161679022,94.283142899561,92.985538991598,93.789482775225,90.210254078734,94.767075273942,92.663808150153,94.983278228216,91.857929033057,92.7086075196,87.925281821314,93.561465939448,94.255970622565,89.265724523048,91.680331508288,91.07806809445069
97,350002.OF,81.931253077168,62.761743505202,88.320498045684,30.259153595221,67.951602081936,92.873004696523,76.379967986573,58.176282658123,92.432525312108,93.54795312902,90.372943321591,75.207447098475,66.12139550864,76.424580435557,80.438201436196,82.718218509146,65.23177993632,91.872175261614,63.664968110957,85.448699822228,79.940548123014,93.585148869562,93.859622721658,77.80520492358767
98,360011.OF,70.551351956864,70.540487117687,68.582089604517,66.470869124311,78.197831642856,60.364816503132,55.162728686644,50.259422797737,65.964310263589,78.735485433253,72.637265891192,79.58152250005,72.513574278213,77.958983235627,74.372935105723,77.708372019087,71.830164038254,77.536861896606,74.284659155846,79.529901720499,79.92494387775,78.951119649372,76.905446142363,72.11152794092051
99,370027.OF,86.323093262094,85.937388548127,80.927801230591,67.624974055014,88.257255692732,75.252672773126,82.806827280669,94.108268185305,80.276269208251,93.84254584866,77.736448378021,88.150915025693,70.135519798006,93.809648658634,77.158817915448,81.800362474063,76.940681578409,88.370690465694,74.977831305776,81.864040166706,80.432191994594,76.324805713765,79.978232666826,81.871186183748
100,373010.OF,69.024892778388,62.055957028732,64.704309224176,55.977952931722,63.335275382588,51.580110333833,65.574512597202,73.81984519596,49.831058695804,64.775483718753,62.739181743327,64.057341566322,63.790427527282,55.714015574578,69.771057634462,67.807038448181,70.574083591213,74.177226102151,66.066480394862,59.370179188467,59.156624009259,71.441320383338,68.917742001877,64.09835287184684
101,373020.OF,60.4825063954,52.435739036996,57.027685715184,62.126015249237,65.824326145875,61.401717221894,61.823696566517,66.805194273651,57.468024471484,68.392238010151,64.002605251348,62.594353070539,58.150943548273,67.739454229786,58.667269287655,59.777908370804,59.012203780229,67.772102851565,63.266875053237,62.987883542382,59.435256119736,62.207743456862,55.555710629865,61.5198892295074
102,375010.OF,92.647446946496,83.776362648594,81.548075496897,67.452132343592,82.481807832883,82.027616527487,90.754952626319,93.084046563211,89.48086473453,92.996102199069,91.762581652792,88.189929406074,90.793176348711,91.721686792177,92.673292505903,92.620991286751,86.193453130888,90.656089671667,88.782394263415,87.177085803758,87.365314861379,92.47175103544,83.271920237981,87.82300325721799
103,377010.OF,85.892433035033,91.855697421872,88.870333479647,78.395639330662,82.509063064867,90.278443961203,81.156148664188,89.953653170551,91.91819651891,90.151194467051,80.948350456481,85.235458530103,91.098361200292,76.070871815012,82.736224993735,81.498987227411,89.243856128309,84.43015353061,89.296833143207,84.190291698795,87.952804893549,88.132630485982,93.281027536196,86.30855020668113
104,377016.OF,93.430501299207,88.318621237631,90.087798458583,91.623067914151,92.383996457695,93.505495497371,93.861356155328,94.67513889105,89.844646072299,94.65901540468,92.852151734439,94.914619460368,93.14977221882,91.68899171383,90.536885229624,91.767444126156,86.015698032981,92.166431029194,90.693370207451,91.63550100721,90.237214481434,90.683785777107,92.429064933453,91.78958988435053
105,377240.OF,92.290778740556,91.902551496379,87.18427618909,79.064378096849,91.547871106858,82.881626611605,90.424142279146,91.746604256367,83.942618349681,92.43330121307,92.258906599167,93.586245014475,92.831407210628,93.129418199734,92.829519493726,93.052092402506,88.851727151751,91.287573415634,90.818115554414,93.101974618551,89.949220116546,92.672788753125,85.63381658358,90.14873710667119
106,378010.OF,77.345012033893,71.972343623793,72.30345896601,72.282974566629,82.324863358885,78.157045870903,87.886738025389,89.17557195524,81.215537903249,86.311004342281,87.984559876225,85.058807229696,83.781051198595,87.492983656009,85.357034120753,88.372314136925,83.152744612953,90.300172515254,83.136890904725,88.069180584491,87.450642178524,83.206191000513,84.701523479311,83.34950635392374
107,378546.OF,88.903783205515,88.721546316492,87.195279712094,93.691666434685,95.21181973476,92.846066658656,94.215280483018,94.590665960851,73.158763168828,88.453600262354,88.564878369542,91.659536500196,94.772477053886,92.413269701499,93.214237954592,94.423045930205,86.986410270674,89.347932711175,90.721901922976,89.865587271978,90.422589082368,91.756442016724,92.026150816787,90.57230137129804
108,379010.OF,93.035418520503,84.920101841196,86.867572712633,75.730327973207,79.539716094294,82.999667808011,83.534544010227,92.859662232512,86.433917681108,91.981543881804,93.01606522981,87.102959867229,88.654985136584,90.566097907438,81.021245694018,92.746582984637,89.477614940427,93.305817803464,91.291427794872,93.301413381096,91.710942434345,93.289485381651,93.710616431403,88.56946642358561
109,398011.OF,90.485078059216,92.435889857231,94.010958150011,86.781119344341,92.764657111844,89.508076882793,84.419691604176,88.620458185047,88.265368652665,91.017228588348,90.596657912355,91.192629921198,90.16283846699,91.205951634586,90.173470102139,91.195808809843,91.965879039392,92.969615447064,91.6493524306,92.372288257238,91.358303056049,91.575936579415,92.859925814325,90.76466016986373
110,398021.OF,92.891198225142,64.895276771097,93.156036276362,69.506933024827,88.049740130284,91.977444727541,89.801630071495,88.131739281492,88.666395141345,91.529946722787,80.759172220555,91.224472447808,90.981402269716,90.11575713753,90.38098431335,91.799279604861,90.877246761935,88.673762067232,88.029671681788,90.915706290262,75.630928118015,92.357826686236,85.875926856586,87.22732507948895
111,398061.OF,93.345116839758,70.986764558229,92.607456312058,71.858422515294,87.815459357479,91.743958053928,90.881720772947,91.320106708683,93.215356129347,90.171431046414,82.849911843624,91.965693665617,92.748291120103,89.926658747781,90.931928761661,94.523183367156,93.407501913937,89.733971300207,85.304240802091,90.619698790597,90.353983040774,85.70583964467,84.829640949302,88.55853635833292
112,400001.OF,87.417181912359,75.755483564482,75.242563934094,67.752387110477,82.199763131358,76.433866738147,85.526533571457,87.420691606242,88.111570219711,93.784360022711,91.847152953498,94.092385396262,88.367735734511,90.437101584144,85.375139431975,92.695045457904,84.040679111498,87.816064772346,85.517107007882,88.258129731202,90.545257990213,90.210988380915,89.478345481934,86.01415368892704
113,400003.OF,79.918181204425,57.65829802154,74.134605938984,65.22466025419,83.543740342111,82.090263726588,78.66239844257,88.260810625778,84.369080594839,92.741367155076,91.666970648317,93.320096523887,89.672495817038,92.492986022615,88.192420280414,92.897373195615,82.203252455847,89.1877087373,86.942145422194,92.829120606358,90.265016516544,89.069073645267,91.60748249966,85.08476298596334
